date,inundation_km2,population_exposed_est,crop_exposed_km2,rangeland_exposed_km2,cattle_exposure_index,flooded_cells,health_facilities_exposed
2015-01-20,1959.8916470008971,1259.4701015353203,21.078586227585795,1305.2752703703143,72884954.71815887,37043,3
2015-01-21,1636.9434522285435,972.6620197221637,11.366048120830888,1072.2924064433505,49780822.116028555,30939,0
2015-01-22,1484.4608672726692,616.3677057921886,17.11024369025039,929.2441584990207,56117394.427110784,28047,0
2015-01-23,2116.146413231168,1418.3462198898196,22.634507156095342,1245.528056643196,80328148.85475187,40010,2
2015-01-24,1419.4187461442343,901.3684444651008,18.571172221946764,873.3164068291525,55354919.38838217,26849,0
2015-01-25,2153.1183878427814,1728.9567885026336,21.433808705241233,1262.1808471820605,87137127.25656678,40743,4
2015-01-26,1002.8348025118022,658.7623693495989,13.63695861845403,648.7922747607913,37964012.12990664,18985,0
2015-01-27,1742.289008926608,1046.136467948556,20.169303179577113,1120.3979631900336,69892878.20635353,32964,2
2015-01-28,1098.992495855569,543.9961060881615,10.417568336157393,774.9413050618996,33049850.867524415,20801,0
2015-01-29,1531.9236094198814,597.3907685279846,19.178909810739487,1006.3587914491948,61134606.48035482,28967,0
2015-01-30,1527.3717975781467,857.127407938242,12.981216709131632,980.3769492259842,52967807.85319483,28882,0
2015-01-31,1527.7638768467593,746.4021085351706,18.860069666714203,975.7118987876355,58367662.34824177,28879,0
2015-02-01,2371.934866420251,1605.5993906855583,20.915847752651175,1409.3708277818384,89453428.76552401,44846,1
2015-02-02,1519.0085427278384,899.3836338669062,16.76366188375092,898.4740243109768,61637414.6775177,28726,0
2015-02-03,2244.965564178866,1687.8795673698187,24.498817075316627,1355.1723336810965,90395706.33343966,42468,4
2015-02-04,1534.350921344551,1215.1630306392908,15.854075933465152,1029.385309386458,58914116.157890394,29060,2
2015-02-05,1956.5814440176846,1267.3748030140996,20.375105099309412,1274.9446659420842,75928942.46775034,37036,2
2015-02-06,1675.6906792234859,1252.4737414196134,11.72986798970359,1137.3076008860896,57886969.51079604,31738,1
2015-02-07,1501.027273923126,868.2376527264714,15.775117558627482,932.827153380458,60917813.52751142,28395,1
2015-02-08,1718.8755365333323,1309.7243846058846,13.298678430633812,1029.9984923624995,70251445.6638206,32523,1
2015-02-09,997.375070188657,414.78184293210506,11.390925630465683,615.7547046799401,42218982.947789475,18850,0
2015-02-10,1135.488928417351,575.0808425247669,9.952610040125228,777.975322307287,42511300.858163595,21480,0
2015-02-11,763.0920404282722,217.1267615556717,7.67489098546178,534.6794699264584,26711163.37264194,14440,0
2015-02-12,1042.5829154077392,435.92667512595654,11.797173426722287,717.9856639983082,39449495.581224926,19730,0
2015-02-13,822.9654100405511,651.4422895312309,9.269771727556373,516.5251738299308,30022495.161071375,15571,0
2015-02-14,911.9243609282013,512.7370391637087,16.887714880387488,489.32753922648067,44466156.58641924,17222,1
2015-02-15,743.0911606803777,866.1621915027499,8.148975197948303,338.4215955983279,34990486.92510131,14055,0
2015-02-16,486.0687846124263,364.32533843815327,6.830012496111024,169.87502567523293,29759104.321849756,9173,1
2015-02-17,1092.3578121051237,1351.9494647532701,8.76672661334738,488.3068620026789,56018597.559388354,20665,1
2015-02-18,777.2998150126544,933.4010658040643,9.83339180175855,357.84270576029695,44870489.07561083,14690,1
2015-02-19,1516.1107111958977,1442.5688391178846,13.007337745041749,895.0277866720493,65985761.496424444,28694,2
2015-02-20,517.7936536376168,394.51346702873707,6.297696798178839,305.35504599619566,17655940.05117958,9795,0
2015-02-21,491.21484487927216,30.253659397363663,3.495382497634896,353.9498064761431,11857222.315298894,9297,0
2015-02-22,270.6631086355264,6.876053988933563,1.1662582843092475,184.35518092889558,6276417.344242896,5121,0
2015-02-23,276.1685344114954,3.035142034292221,3.7542794405046562,135.59708714451568,13093631.629861105,5216,0
2015-02-24,317.93685098922845,343.9538625627756,6.034243746741496,83.06378119444162,21087738.7796683,5995,0
2015-02-25,254.91023545833164,25.140280932188034,4.875043500255421,37.92216709483025,18627474.619362917,4795,0
2015-02-26,414.4863967668193,101.81315550208092,5.835327026392541,170.68229260319345,23095485.683207277,7820,0
2015-02-27,276.08112637120536,12.954635083675385,2.7045418936568395,130.39942551344123,12866736.439002994,5211,0
2015-02-28,363.47453144576946,15.35356405377388,2.7560666378944227,144.6724905863772,20134509.20933645,6855,0
2015-03-01,87.81089162545675,7.0542309284210205,0.42573167971903675,6.564706938527589,3390451.1654049214,1649,0
2015-03-02,200.18039068705113,0.0,3.451304020991659,19.943300037409234,18419434.355231505,3760,0
2015-03-03,120.78650180755632,0.0,1.3331467974655782,8.25836731323354,7151442.8220202,2267,0
2015-03-04,180.27534666849058,0.0,3.3968675306892724,14.003536681249981,14513964.734561373,3387,0
2015-03-05,198.3348956067506,0.2893249988555908,3.813369296480791,33.258985975872335,14719697.389012363,3734,0
2015-03-06,177.48921505645373,0.0,4.978253294268421,15.626650755227194,14654600.631868104,3338,0
2015-03-07,260.2467337201054,6.0122610330581665,4.292329606817176,65.36725787378492,16143724.56753959,4901,0
2015-03-08,156.43041439246753,0.0,2.2284393100594793,27.11666663657016,7080723.267200595,2944,0
2015-03-09,213.88761832838907,0.3252129852771759,3.8209477525671147,50.25028586843576,9883341.807686986,4028,0
2015-03-10,198.30756291027313,37.84519353508949,2.7621690641238206,57.98006859728572,8767077.615662241,3737,0
2015-03-11,300.97440353243974,6.552197098731995,3.718929681538518,63.81167294709153,17555520.44792975,5661,0
2015-03-12,313.97996055160354,102.48211896419525,2.552768688752445,80.98767746931158,17606635.26942987,5915,0
2015-03-13,212.43928233889645,0.7699330151081085,2.9208822550071467,38.68034099751824,13316012.153406898,3994,0
2015-03-14,164.0712771628146,0.0,3.4497910716730313,31.902866402750387,7942454.092677833,3085,0
2015-03-15,112.13876478694876,0.0,2.760207298033437,9.143382112881708,4989889.649875263,2108,0
2015-03-16,141.4284916500341,0.0,2.65224590748947,17.925930967156983,5974883.391483453,2658,0
2015-03-17,96.48912032281079,0.0,1.4357470943166093,5.545606909659045,3886551.9582557944,1813,0
2015-03-18,154.73054821573703,0.3252129852771759,3.617686743915898,12.692180057184618,8764197.055609163,2905,0
2015-03-19,136.73774984559972,7.346384048461914,2.7192410416073356,11.090577663458498,5806744.368318306,2564,0
2015-03-20,224.81813499430493,7.346384048461914,3.1915590284545217,24.65850849641391,13295797.695365608,4219,0
2015-03-21,339.3179373584757,205.97622114419937,4.144679026583515,64.30490768103795,21601571.171358414,6393,0
2015-03-22,246.38139122282126,97.98813056945801,3.234319359538952,36.95105724677127,18005887.04129269,4642,0
2015-03-23,239.77960625483493,167.62290182709694,4.34423388178523,50.28323027161588,16681827.653168453,4524,0
2015-03-24,41.54498827346404,6.148486107587814,0.581756853697244,7.814461246354591,2821391.9762738277,784,0
2015-03-25,35.81617038036281,20.259917974472046,1.2224621972675846,12.024412671605416,2264562.9206525045,675,0
2015-03-26,32.990879396979814,6.211465954780579,0.6914341811467625,6.451006805047639,1421102.1969313738,622,0
2015-03-27,113.13573281724987,85.72119522094727,2.440954427039473,19.218429501591164,6678519.8670760095,2133,0
2015-03-28,217.78363407363614,184.53417047858238,1.752519103317107,43.172927063795825,14736230.391115349,4113,0
2015-03-29,188.91506006796223,120.09395734965801,2.7065456594094206,31.318269348761604,17049750.096018057,3565,0
2015-03-30,81.82667651404753,0.0,1.9638315541459703,7.810757529045919,8800745.349330092,1540,0
2015-03-31,61.213939911210865,0.0,1.804506849251792,6.639527880614714,3398462.6079588053,1153,0
2015-04-01,76.2197039705302,0.0,1.0075497139415575,7.505220049583703,3721810.7303412636,1434,0
2015-04-02,45.563401435321474,16.05077689886093,0.689734241459592,3.182133566517215,1386234.2187890823,858,0
2015-04-03,60.46975464409142,16.05077689886093,1.9659259525430952,7.938090673626047,3892793.549791333,1137,0
2015-04-04,11.449406826849001,0.3429200053215027,0.21264084935991676,1.0136834314938348,262234.84595637635,215,0
2015-04-05,18.098163435663704,0.0,1.111970936340286,1.2753132176358257,1816681.5038886103,341,0
2015-04-06,29.846975213012893,0.0,0.37208927116047796,3.1401491070438987,1257128.4900190167,561,0
2015-04-07,61.44498171317784,7.346384048461914,1.0624463141099867,9.639590212546262,2077999.954378338,1155,0
2015-04-08,120.67558405169709,41.7858167886734,1.008778130578132,19.253283245073852,5807249.499599328,2271,0
2015-04-09,64.22962285730397,29.150569796562195,0.6368757129961564,11.679849695507086,4100477.8926656474,1213,0
2015-04-10,130.51539041184287,56.824845254421234,2.2354073116935393,20.973943890934216,8342735.339962433,2462,0
2015-04-11,68.8351629763272,14.253057062625885,0.746176463231736,4.944246674037036,4569308.457560831,1295,0
2015-04-12,157.16754335441226,0.0,2.821550654705393,21.86427226692418,13753212.793514676,2951,0
2015-04-13,155.00964480365948,0.0,3.7346279450308764,17.715543162052366,10472843.766530214,2906,0
2015-04-14,216.64488651365778,0.0,5.69631926724195,33.06003783988892,13930081.414940616,4065,0
2015-04-15,223.95735756302415,54.72381767630577,2.874276914277903,39.710123223365585,12466191.758635662,4207,0
2015-04-16,76.55643937680136,0.0,0.15977353487292023,7.3089182651698685,3167054.36824446,1437,0
2015-04-17,29.499078696399298,0.0,0.3205033100402414,2.71973470074554,699636.1008390419,553,0
2015-04-18,11.304422746542661,0.0,0.0,0.05338986528435885,60894.54435427606,212,0
2015-04-19,21.7781067713105,0.0,0.47758263688594826,1.809730027971801,904361.872205194,409,0
2015-04-20,116.35728579797834,12.375789821147919,0.6899493908281986,7.862396525545938,5233948.064867471,2186,0
2015-04-21,179.07055161152743,0.0,3.027464199904105,13.965114233593198,10279990.474668413,3362,0
2015-04-22,238.57418495328545,20.898442804813385,2.501267301051347,21.236961713077882,10727322.744220521,4482,0
2015-04-23,198.95834636824858,0.0,2.1737369519275815,20.89690362131799,10172641.138902871,3736,0
2015-04-24,264.5451225943415,25.805708914995193,2.7613381082757282,28.318249770048013,12996891.159562137,4972,0
2015-04-25,139.64993156034782,5.460417032241821,2.4401445565690034,12.387730287031511,6869916.912508449,2625,0
2015-04-26,82.2835024461662,0.0,0.7436070939748352,8.305588332223845,2710448.772444507,1545,0
2015-04-27,15.860772601440088,0.0,0.21242928694142663,0.7433987791638998,543045.5541399047,299,0
2015-04-28,72.26264791729194,0.0,2.2410342927234175,7.408311185373796,3183305.463173132,1357,0
2015-04-29,232.54093052046082,52.597746163606644,7.526508174905838,33.80848899036192,13919268.853094446,4372,0
2015-04-30,253.93831757553937,0.0,8.209232333492322,33.19396037353081,15124251.194855977,4766,0
2015-05-01,305.66755341302985,43.20395931601524,8.836167619470034,52.010395373700064,19748455.50159029,5746,0
2015-05-02,139.03904284498591,0.0,2.2260029019706318,10.27849492571766,6946834.37597577,2612,0
2015-05-03,82.2754846242953,0.0,2.39349541399053,6.76781370572073,5442767.726980655,1547,0
2015-05-04,9.9957242981842,0.0,0.16026800797761453,0.37388056771653244,619482.7423503293,188,0
2015-05-05,62.08242408089126,0.0,2.8289811759305064,14.696978255275218,2137387.770616364,1164,0
2015-05-06,2.5543954037883165,0.0,0.0,0.05275187372863575,41695.76285903036,48,0
2015-05-07,70.30051980628592,0.0,2.9865846301290246,16.244572295319184,3671060.6104694246,1319,0
2015-05-08,89.97981102495463,1.1264790296554565,0.42457636664725706,26.653304413509606,2759333.9407414855,1690,0
2015-05-09,38.516639990460504,0.0,0.47626760919571465,5.365211704609855,797307.037803859,723,0
2015-05-10,216.3897696287927,29.89328908920288,3.8928094378651976,46.50945969882991,8185974.648669255,4064,0
2015-05-11,142.29351810087948,0.0,1.544737613543202,10.16569359079878,3779406.873971771,2668,0
2015-05-12,234.2270032772783,0.0,4.158917981133684,20.482139595447578,13776159.327386547,4391,0
2015-05-13,198.53284608025533,23.33661836385727,2.2919900934572564,14.925351690695882,7726222.084573769,3723,0
2015-05-14,304.0355513471206,66.99273344874382,7.190416692729036,42.56011634034918,17040095.8861283,5706,0
2015-05-15,303.9367945121868,66.99273344874382,5.8089039412931305,40.51902375897705,15517730.82284296,5704,0
2015-05-16,255.32379239996175,0.0,4.958096008473004,24.5784826944927,15089000.808388289,4789,0
2015-05-17,320.9634736073552,0.0,6.871470519243777,33.95940312107384,20629152.406227343,6022,0
2015-05-18,197.0746458199979,0.0,3.938950601625502,14.723604130883105,10327743.478460202,3699,0
2015-05-19,347.83511036378627,3.203671932220459,6.7171953777286,39.21735756127394,22918733.969055656,6530,0
2015-05-20,115.89905591162638,0.0,1.921074050559909,8.46997117671829,4274484.221546301,2175,0
2015-05-21,230.56764249164596,0.0,4.4307636874343155,23.99222348124529,16446833.924791284,4325,0
2015-05-22,164.2979000321601,0.0,3.575932216486534,14.041010773861956,9267542.03774459,3081,0
2015-05-23,234.18220144646605,0.0,4.585131266376307,19.690892527690213,12611779.52983703,4393,0
2015-05-24,226.6013948168031,0.0,4.692081881051666,20.543836185933202,11394742.332142817,4252,0
2015-05-25,153.97030203122074,0.0,3.6267856598744834,14.783832895324764,6280211.422919459,2888,0
2015-05-26,245.3516339180089,3.6046659350395203,6.918803143278251,30.099739978648643,13853870.633319223,4608,1
2015-05-27,119.28391977257621,0.0,3.7260911467701616,12.691380739950652,5586127.944883796,2238,0
2015-05-28,264.59136221593485,8.149207890033722,6.759308552446213,41.933652463674484,19099283.748839226,4971,0
2015-05-29,189.62880151766421,8.014517039060593,3.571003924347324,25.604908446580264,10800592.89292894,3568,0
2015-05-30,264.30857597758995,8.491540044546127,8.046919863534583,50.051226184508984,15917407.039725453,4969,0
2015-05-31,121.81284138764079,0.0,4.689290354222314,17.41606979742962,6936418.63178898,2287,0
2015-06-01,114.33201041832372,0.0,4.896163131504881,12.902648022668165,5195364.238383806,2146,0
2015-06-02,108.97367802260939,0.0,5.2665938596655115,13.63511746465929,4036549.0877249907,2046,0
2015-06-03,195.38880082094795,0.6681329905986786,5.371399757619536,14.177514641415858,7318265.401610448,3669,0
2015-06-04,295.7739333282178,1.7784650027751923,9.949685465558114,35.36178748375704,14577043.2566489,5557,0
2015-06-05,192.5131185843893,0.0,5.6983280006971375,15.728413741526337,9693086.990839269,3614,0
2015-06-06,227.63685471414826,0.0,6.762658628605215,23.52101253875498,12001725.074265085,4273,0
2015-06-07,102.33479306095347,0.0,1.3877185029646015,5.284188127110033,4498371.674531954,1919,0
2015-06-08,209.98512138537205,0.0,5.80801462125168,20.799814861569054,11881537.280780049,3941,0
2015-06-09,189.16544748040226,0.0,5.228068789522343,17.82090876454716,10144498.413674682,3548,0
2015-06-10,175.35428757493224,0.0,4.8021457564008605,16.918186077635653,9720611.602833912,3289,0
2015-06-11,162.8247596487476,0.0,4.964212248954486,18.037568306249124,8713286.909350142,3053,0
2015-06-12,67.12281031327561,0.0,3.3098104974320757,10.250929620519738,1595079.3225443987,1258,0
2015-06-13,125.2563355614984,0.0,4.480964275783291,16.710181697777756,4559582.496631247,2347,0
2015-06-14,56.607721029155364,0.0,1.1210827823531568,6.460745205720367,1655815.9332829015,1060,0
2015-06-15,159.5034751173914,0.0,5.062278644723837,18.72193628607302,5427530.3654803,2991,0
2015-06-16,164.72656066955022,0.0,4.055111940802486,13.076426119599084,7577331.912129115,3088,0
2015-06-17,195.7436617616664,0.0,5.11418877244281,17.924909486495984,11485856.979113158,3671,0
2015-06-18,146.07211394580244,0.0,3.736162916659464,13.499695266878492,8396824.568401339,2740,0
2015-06-19,108.63997356832702,0.0,3.946564885890322,12.219537247859272,6542480.863032273,2037,0
2015-06-20,127.55455370765704,0.0,4.206272844350499,12.585651536634842,5919412.08098384,2395,0
2015-06-21,60.96872352478199,0.0,2.9347143757058047,7.473166450057063,2267604.0681521525,1143,0
2015-06-22,140.90912229000324,0.0,3.6273782312761824,16.48712771467178,6036287.498411777,2641,0
2015-06-23,102.63128746579812,0.0,3.042413628818102,9.770497912147704,4702040.951422384,1923,0
2015-06-24,149.3743225820097,0.0,3.3619500999288414,14.360641544083501,6713845.358791796,2799,0
2015-06-25,225.13553839829933,2.636566013097763,3.2017439185762053,26.999308006327926,8142164.22444748,4228,0
2015-06-26,159.381567911816,0.0,3.4139917053102264,13.664600597460463,5592481.543845526,2986,0
2015-06-27,253.13444903720017,0.0,5.442926994417552,25.28720218599767,13625269.151378792,4747,0
2015-06-28,123.39845920242297,0.0,2.9315346351457414,10.774843731671904,3420089.196013126,2313,0
2015-06-29,240.92160232273994,8.304906040430069,4.960432473645809,21.38274652769207,15435360.228732765,4518,0
2015-06-30,147.79133442190889,8.304906040430069,2.0820292224307724,12.04015027704901,5025848.847904413,2775,0
2015-07-01,195.35992147389243,0.0,3.674395938320394,16.263878488259273,11163948.490008056,3665,0
2015-07-02,147.15393528503412,0.0,2.6678402414994777,16.792911014733225,7402021.165006297,2761,0
2015-07-03,178.46833720035139,0.0,3.4074123544005084,18.78283833784315,12019946.57839359,3347,0
2015-07-04,258.4297255164671,3.8950549364089966,7.43322080606342,25.698006665066565,16386625.099232065,4850,1
2015-07-05,213.03086079001173,0.0,6.048987117473917,17.90819153141327,12294551.37744655,3998,0
2015-07-06,335.60512217999144,0.0,12.997244135252092,33.51997502260847,22540589.583419908,6298,0
2015-07-07,204.51527714500415,0.0,2.026372557812031,11.145904885601805,7393776.724835738,3835,0
2015-07-08,255.2712483511328,0.0,13.547542200269625,21.172616108932893,14547529.642466823,4793,0
2015-07-09,203.06726554749102,0.3252129852771759,5.5047016517654095,11.231664909890888,5642348.988424901,3809,0
2015-07-10,186.2238055558779,0.0,6.878214647091377,9.317071223928702,8676614.246232612,3496,0
2015-07-11,193.24026633550895,0.0,5.4050543402450115,13.040129111374634,9851777.22908509,3629,0
2015-07-12,136.64409409187667,0.0,5.76944071668728,7.504075841311952,8394995.353877662,2568,0
2015-07-13,217.0362651840072,0.3429200053215027,7.1054533357968985,18.286654454012023,13757265.800434766,4074,0
2015-07-14,105.6069264345687,0.0,2.067488582881439,5.706082238302577,3878936.395081061,1980,0
2015-07-15,192.05978483566852,0.3429200053215027,8.746832454493024,18.76102844469045,8739365.36154096,3599,0
2015-07-16,137.24579696324142,0.3429200053215027,2.9729883233269887,10.276126517713326,4433481.1668709805,2573,0
2015-07-17,256.4258634667081,0.3429200053215027,14.345697507425468,22.29393259514302,14793255.262456946,4814,0
2015-07-18,211.79972836069086,0.3429200053215027,1.9729648178326769,17.763249598373783,10627025.907715328,3977,0
2015-07-19,157.73868871572517,0.0,4.444548485217339,9.165992916897386,8483524.64995748,2962,0
2015-07-20,135.64733926128548,3.2617459297180176,3.9170319787736845,7.830680862072424,7757896.706073417,2551,1
2015-07-21,92.85916350879802,0.0,4.80910458958756,4.459364339162522,6724100.700381716,1749,0
2015-07-22,123.10493291132964,0.0,2.221706685340848,6.179332136139398,9677418.359443163,2316,0
2015-07-23,32.65308679024109,0.0,1.3244157631946734,1.8644240908760283,1538185.4052115374,613,0
2015-07-24,107.88465568002832,0.0,1.906121846039826,5.697735196477493,8027391.856946996,2025,0
2015-07-25,120.55271290172355,0.633309006690979,1.5872354413749372,7.484799918906162,6123940.469210417,2265,0
2015-07-26,171.02941429962036,0.0,11.73275548299813,11.993473181739068,9323072.889209077,3214,0
2015-07-27,244.11107906766725,0.633309006690979,10.255584058724445,20.06289740848347,10569397.062916514,4590,0
2015-07-28,130.88594874209926,0.0,12.685114830568041,10.984372547132187,6597312.915806609,2462,0
2015-07-29,147.93264913880625,0.0,12.421105235766486,11.627005096563009,8327103.252031411,2781,0
2015-07-30,57.5648661125899,0.0,7.66418162002533,4.821258163836133,5232053.248056145,1086,0
2015-07-31,95.13858601238974,0.0,8.35654146587815,8.765345400294505,6225446.257965717,1786,0
2015-08-01,96.76642034208105,0.0,0.7477943349750169,4.966662303037498,2936811.3631913234,1812,0
2015-08-02,157.73557779916405,0.0,2.6044484421757286,11.683992275570128,6164893.581830539,2956,0
2015-08-03,136.07436096058356,0.0,1.2750944199099263,8.369025543050293,5377499.837988372,2551,0
2015-08-04,156.9824628998995,0.0,6.192882079001894,13.415208593700084,8150278.500134528,2945,0
2015-08-05,181.1610753878367,0.0,6.570813087317677,18.014522984479466,9292094.027757015,3396,0
2015-08-06,134.14294620619717,0.0,5.982864309742934,11.500737689043945,5469796.813493094,2516,0
2015-08-07,187.1549568966098,0.0,3.3625163112080796,18.681463712999097,10712774.484669354,3508,0
2015-08-08,83.51171323840357,0.0,1.11983152058629,4.749543303133393,2766891.2854896626,1565,0
2015-08-09,177.75682348439872,0.0,4.306040177925924,16.549238983935606,10833722.3708522,3331,0
2015-08-10,191.88039840285927,0.0,4.4039920524334875,13.494358379455177,11775712.897945594,3600,0
2015-08-11,315.2760785584924,0.0,25.39624190255789,39.11362583629408,19166140.39822848,5919,0
2015-08-12,407.1325051991213,6.815413981676102,30.37280882505578,69.40379280973858,23112033.53833246,7652,0
2015-08-13,255.16559346843724,0.0,24.801515852059385,33.18237694702969,15633728.698955419,4793,0
2015-08-14,310.7622393178346,7.825935035943985,6.806017041125843,37.5538183197891,18344828.827311814,5839,0
2015-08-15,156.28984871981106,0.633309006690979,1.9082239072789835,11.227122349030198,7311305.529259536,2936,0
2015-08-16,222.65752234628323,0.9762290120124817,3.8758909933736407,17.193448033341333,11235582.213657554,4184,0
2015-08-17,95.26578690179889,0.9762290120124817,0.5872689813101561,4.3727081602164395,3588428.4422256495,1786,0
2015-08-18,161.70122417283216,0.3429200053215027,1.5457211584901729,9.610246926087425,8505777.445040422,3030,0
2015-08-19,173.6013071870875,0.3429200053215027,1.3353424932998286,12.224938023241158,8200886.53859324,3253,0
2015-08-20,221.7727134740958,0.0,4.291230454325426,13.384881848287451,12197821.293248164,4160,0
2015-08-21,365.89563245474676,1.4237489998340607,8.79451901369638,44.62019927895131,20137096.44902501,6882,1
2015-08-22,172.60818970400481,0.0,17.86578167020807,15.803313259726135,11868688.069483234,3246,0
2015-08-23,275.74140768311446,4.377398908138275,25.960994616521077,32.838940300272384,18199513.225778647,5186,1
2015-08-24,139.33368918795324,1.3014419972896576,17.91212229584681,15.39770918668795,7978349.332840806,2625,0
2015-08-25,177.95656447149858,1.3014419972896576,1.7072425895907826,14.006056792502918,9219845.514602782,3342,0
2015-08-26,169.27922430623477,0.3252129852771759,1.0147795602278702,9.067323149896186,6511262.320299496,3182,0
2015-08-27,202.95914522425534,0.0,2.240412964292656,16.065486138197812,10597908.918400526,3806,0
2015-08-28,298.10519296205996,32.20587131381035,3.7755442522351075,25.04393200061754,15843988.11448168,5597,1
2015-08-29,217.77326355958996,28.70781135559082,10.793674048952614,18.873785172657637,14019902.74523897,4089,1
2015-08-30,243.67959691892963,30.695093363523483,23.16057656024019,32.8019711294437,13089986.265504891,4581,1
2015-08-31,96.00289534165333,0.0,4.544927656809933,9.021845095889859,4697203.359170259,1806,0
2015-09-01,170.05416262822737,0.0,26.5346645520781,28.25944314551002,8310582.8402182525,3198,0
2015-09-02,93.89826640777002,0.3429200053215027,16.913164325220045,14.83091459668518,3775413.652652172,1765,0
2015-09-03,126.25641895659172,0.0,24.8407660159731,21.183407883359983,6247726.366419655,2373,0
2015-09-04,157.27610270907314,0.3429200053215027,6.036904709252637,10.215437727338156,8561005.883354384,2955,0
2015-09-05,188.92872358285769,0.0,16.176769542523417,19.36911195801361,7512680.795277794,3550,0
2015-09-06,259.47979066309114,0.0,20.30014862599185,38.161714747434885,10596725.831551678,4880,0
2015-09-07,172.96676039213716,0.0,21.721932304177557,24.542976070530784,7082411.115286715,3256,0
2015-09-08,146.6125942017869,0.0,19.50220175658727,19.553543676954213,6728119.834628577,2757,0
2015-09-09,55.040492514339796,0.0,10.35873395326166,7.624136607213108,1686185.2264500472,1034,0
2015-09-10,121.44252604225213,0.0,8.043093601798086,13.66269765779922,5454930.416047832,2278,0
2015-09-11,249.17626565295717,6.195632100105286,15.869698243511282,37.69995690766226,13410905.57993803,4687,0
2015-09-12,271.50603002377164,8.22329318523407,30.61948442039414,46.42448224583751,16163888.141939338,5104,0
2015-09-13,362.4553542776007,8.11690217256546,31.042248317213627,56.294383521634735,19584601.615740795,6828,0
2015-09-14,204.6913565887575,0.3429200053215027,27.22427598147705,28.407748598414308,12368959.83889405,3849,0
2015-09-15,278.13064631452966,11.703329145908356,8.366291007515684,26.302259242664043,17893918.956788696,5243,0
2015-09-16,109.91508667256058,0.0,3.3362555886783087,9.011665916257728,8177191.898963682,2072,0
2015-09-17,127.4064069960241,0.0,4.717864878961035,12.073292890316221,7742013.760668482,2395,0
2015-09-18,95.44794328314795,0.0,3.466862035302168,11.172200936378482,4576206.159440163,1791,0
2015-09-19,153.74618484931415,0.3429200053215027,5.108998514998716,15.311105402807453,7020013.170841457,2882,0
2015-09-20,254.27887140542478,4.268782049417496,17.939041277894503,37.55943820966,11769093.272010423,4788,0
2015-09-21,225.89379119084455,0.0,30.55504332494203,31.753170982791456,13028086.573259883,4250,0
2015-09-22,206.4849309587631,1.8146239519119263,29.868624348298724,35.35223913106128,13236441.371139118,3885,0
2015-09-23,130.79476907373834,0.0,25.42420171539293,22.182433690169187,8521980.892626185,2462,0
2015-09-24,156.9672318558506,0.9585219919681549,25.00061314722787,23.557339634953195,9815346.14055357,2954,1
2015-09-25,84.62629353656186,1.3014419972896576,12.313663783645904,12.209904910095572,3387220.356057658,1595,0
2015-09-26,132.7469914647084,0.633309006690979,24.889505178719983,22.006333301742547,8054587.129305972,2503,0
2015-09-27,211.67522130790118,4.425070106983185,9.251939128511237,20.6446796476639,12914090.4409068,3994,0
2015-09-28,221.45930555936027,0.633309006690979,31.081776834662445,34.025090471192414,13427716.338737465,4166,0
2015-09-29,383.1569629937227,19.599954068660736,27.021355368328916,55.88743428912003,21871046.56390167,7221,0
2015-09-30,192.87074103999902,0.633309006690979,27.4895966193205,27.39849713625629,12516802.964323742,3629,0
2015-10-01,177.82513525704496,0.633309006690979,27.696844362117435,23.30573324131012,11846529.275497101,3348,0
2015-10-02,108.12667410045972,0.0,21.461564435255628,15.35110220736596,8920372.28109633,2039,0
2015-10-03,142.3385852456488,0.0,28.329699234127855,24.886342240259854,10624059.085308189,2682,0
2015-10-04,144.61481170401487,0.3682129979133606,20.88826582678578,31.71463650252695,9294299.080054743,2724,0
2015-10-05,214.70716410416225,0.633309006690979,27.29852612264249,45.08758480571783,14088009.970546551,4038,0
2015-10-06,161.85355688562493,1.4249080419540405,18.509551659315363,23.12479354729133,10496409.88987123,3046,0
2015-10-07,172.94592795043616,0.0,21.36219003097058,28.706377823706728,10758748.316160472,3254,0
2015-10-08,233.74693732513813,1.3208240270614624,26.819936838792064,41.35856394826958,13253073.69714084,4404,1
2015-10-09,196.4462750036811,14.049205005168915,23.635163094497134,28.133046507853166,12387122.159245957,3705,0
2015-10-10,246.60110177069592,20.443651974201202,29.03743664239494,46.878783290834384,15141830.605193155,4654,0
2015-10-11,89.39198069011546,3.1846579909324646,13.686780602554922,12.707560127125742,7248662.309472591,1689,0
2015-10-12,114.02709811264562,0.0,22.78449107115485,22.903736257626996,9632968.471108194,2149,0
2015-10-13,117.32721119352327,0.633309006690979,13.123027359470376,17.791625582221574,7969658.43728081,2208,0
2015-10-14,169.46994275995877,0.0,25.34122543051988,38.67889180282996,12530011.844606344,3190,0
2015-10-15,185.31805721344134,0.9762290120124817,20.53347357893618,30.310297548568713,12663805.598594727,3489,1
2015-10-16,162.34235293732036,0.0,18.71896225110218,21.91124124295719,10820802.727882883,3056,0
2015-10-17,157.3295015239363,0.3429200053215027,20.679043046775316,23.864801512404025,11848566.685330002,2965,0
2015-10-18,84.94669587466564,0.0,12.794309257482933,10.486116584406068,7776798.721029335,1603,0
2015-10-19,61.14863171334477,0.8055359721183777,7.350390338442925,8.27749031633213,5634451.350872235,1155,0
2015-10-20,26.98126456713684,0.0,0.3172417904243464,1.2244547186648258,1893446.2209694982,509,0
